SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FSL;NUTS
142266;BOGHIȘ;457262;31;180037;22;3;3;6;33;3352346310434;RO116
142275;BOZIEȘ;457263;31;180037;23;3;3;6;33;3352346710437;RO116
140379;BUCIUMI;0;31;314;3;2;3;6;33;3352347000000;RO116
140388;BUCIUMI;457050;31;140379;22;3;3;6;33;3352347310442;RO116
140397;BODIA;457051;31;140379;23;3;3;6;33;3352347710432;RO116
140404;BOGDANA;457052;31;140379;23;3;3;6;33;3352347710433;RO116
140413;HUTA;457053;31;140379;23;3;3;6;33;3352347710537;RO116
140422;RĂSTOLȚ;457054;31;140379;23;3;3;6;33;3352347710611;RO116
140431;SÂNGEORGIU DE MESEȘ;457056;31;140379;23;3;3;6;33;3352347710626;RO116
140440;CAMĂR;0;31;314;3;2;3;6;33;3352348000000;RO116
140459;CAMĂR;457060;31;140440;22;3;3;6;33;3352348310445;RO116
140468;PĂDURENI;457061;31;140440;23;3;3;6;33;3352348710580;RO116
140477;CARASTELEC;0;31;314;3;2;3;6;33;3352349000000;RO116
140486;CARASTELEC;457065;31;140477;22;3;3;6;33;3352349310446;RO116
140495;DUMUSLĂU;457066;31;140477;23;3;3;6;33;3352349710502;RO116
140501;CHIEȘD;0;31;314;3;2;3;6;33;3352350000000;RO116
140510;CHIEȘD;457070;31;140501;22;3;3;6;33;3352350310460;RO116
140529;COLONIA SIGHETU SILVANIEI;457071;31;140501;23;3;3;6;33;3352350710470;RO116
140538;SIGHETU SILVANIEI;457072;31;140501;23;3;3;6;33;3352350710633;RO116
140547;CIZER;0;31;314;3;2;3;6;33;3352351000000;RO116
140556;CIZER;457075;31;140547;22;3;3;6;33;3352351310468;RO116
140565;PLESCA;457076;31;140547;23;3;3;6;33;3352351710590;RO116
140574;PRIA;457077;31;140547;23;3;3;6;33;3352351710603;RO116
140583;COȘEIU;0;31;314;3;2;3;6;33;3352352000000;RO116
140592;COȘEIU;457080;31;140583;22;3;3;6;33;3352352310474;RO116
140609;ARCHID;457081;31;140583;23;3;3;6;33;3352352710410;RO116
140618;CHILIOARA;457082;31;140583;23;3;3;6;33;3352352710461;RO116
140627;CRASNA;0;31;314;3;2;3;6;33;3352353000000;RO116
140636;CRASNA;457085;31;140627;22;3;3;6;33;3352353310476;RO116
140645;HUSENI;457086;31;140627;23;3;3;6;33;3352353710535;RO116
140654;MARIN;457087;31;140627;23;3;3;6;33;3352353710557;RO116
140663;RATIN;457088;31;140627;23;3;3;6;33;3352353710608;RO116
140672;CREACA;0;31;314;3;2;3;6;33;3352354000000;RO116
140681;CREACA;457090;31;140672;22;3;3;6;33;3352354310477;RO116
140690;BORZA;457091;31;140672;23;3;3;6;33;3352354710436;RO116
140707;BREBI;457092;31;140672;23;3;3;6;33;3352354710440;RO116
140716;BRUSTURI;457093;31;140672;23;3;3;6;33;3352354710441;RO116
140725;CIGLEAN;457094;31;140672;23;3;3;6;33;3352354710463;RO116
140734;JAC;457096;31;140672;23;3;3;6;33;3352354710543;RO116
140743;LUPOAIA;457097;31;140672;23;3;3;6;33;3352354710553;RO116
140752;PRODĂNEȘTI;457098;31;140672;23;3;3;6;33;3352354710604;RO116
140761;VIILE JACULUI;457099;31;140672;23;3;3;6;33;3352354710685;RO116
140770;CRISTOLȚ;0;31;314;3;2;3;6;33;3352355000000;RO116
140789;CRISTOLȚ;457100;31;140770;22;3;3;6;33;3352355310478;RO116
140798;MUNCEL;457101;31;140770;23;3;3;6;33;3352355710572;RO116
140805;POIANA ONȚII;457102;31;140770;23;3;3;6;33;3352355710596;RO116
140814;VĂLENI;457103;31;140770;23;3;3;6;33;3352355710680;RO116
140823;CRIȘENI;0;31;314;3;2;3;6;33;3352356000000;RO116
140832;CRIȘENI;457105;31;140823;22;3;3;6;33;3352356310481;RO116
140841;CRISTUR-CRIȘENI;457106;31;140823;23;3;3;6;33;3352356710480;RO116
140850;GÂRCEIU;457107;31;140823;23;3;3;6;33;3352356710522;RO116
140869;CUZĂPLAC;0;31;314;3;2;3;6;33;3352357000000;RO116
140878;CUZĂPLAC;457110;31;140869;22;3;3;6;33;3352357310487;RO116
140887;CUBLEȘU;457111;31;140869;23;3;3;6;33;3352357710483;RO116
140896;GĂLĂȘENI;457112;31;140869;23;3;3;6;33;3352357710517;RO116
140903;MIERȚA;457113;31;140869;23;3;3;6;33;3352357710565;RO116
140912;PETRINDU;457114;31;140869;23;3;3;6;33;3352357710587;RO116
140921;RUGINOASA;457116;31;140869;23;3;3;6;33;3352357710619;RO116
140930;STOBORU;457117;31;140869;23;3;3;6;33;3352357710641;RO116
140949;TĂMASA;457118;31;140869;23;3;3;6;33;3352357710655;RO116
140958;DOBRIN;0;31;314;3;2;3;6;33;3352358000000;RO116
140967;DOBRIN;457120;31;140958;22;3;3;6;33;3352358310494;RO116
140976;DELENI;457121;31;140958;23;3;3;6;33;3352358710490;RO116
140985;DOBA;457122;31;140958;23;3;3;6;33;3352358710493;RO116
140994;NAIMON;457123;31;140958;23;3;3;6;33;3352358710574;RO116
141009;SÂNCRAIU SILVANIEI;457124;31;140958;23;3;3;6;33;3352358710625;RO116
141018;VERVEGHIU;457126;31;140958;23;3;3;6;33;3352358710684;RO116
141027;DRAGU;0;31;314;3;2;3;6;33;3352359000000;RO116
141036;DRAGU;457130;31;141027;22;3;3;6;33;3352359310500;RO116
141045;ADALIN;457131;31;141027;23;3;3;6;33;3352359710404;RO116
141054;FÂNTÂNELE;457132;31;141027;23;3;3;6;33;3352359710506;RO116
141063;UGRUȚIU;457133;31;141027;23;3;3;6;33;3352359710667;RO116
141072;VOIVODENI;457134;31;141027;23;3;3;6;33;3352359710686;RO116
141081;FILDU DE JOS;0;31;314;3;2;3;6;33;3352360000000;RO116
141090;FILDU DE JOS;457135;31;141081;22;3;3;6;33;3352360310509;RO116
141107;FILDU DE MIJLOC;457136;31;141081;23;3;3;6;33;3352360710510;RO116
141116;FILDU DE SUS;457137;31;141081;23;3;3;6;33;3352360710511;RO116
141125;TETIȘU;457138;31;141081;23;3;3;6;33;3352360710657;RO116
141134;GÂLGĂU;0;31;314;3;2;3;6;33;3352361000000;RO116
141143;GÂLGĂU;457140;31;141134;22;3;3;6;33;3352361310519;RO116
141152;BÂRSĂU MARE;457141;31;141134;23;3;3;6;33;3352361710420;RO116
141161;CĂPÂLNA;457142;31;141134;23;3;3;6;33;3352361710448;RO116
141170;CHIZENI;457143;31;141134;23;3;3;6;33;3352361710462;RO116
141189;DOBROCINA;457144;31;141134;23;3;3;6;33;3352361710495;RO116
141198;FODORA;457146;31;141134;23;3;3;6;33;3352361710514;RO116
141205;FRÂNCENII DE PIATRĂ;457147;31;141134;23;3;3;6;33;3352361710515;RO116
141214;GLOD;457148;31;141134;23;3;3;6;33;3352361710524;RO116
141223;GURA VLĂDESEI;457149;31;141134;23;3;3;6;33;3352361710526;RO116
141232;GÂRBOU;0;31;314;3;2;3;6;33;3352362000000;RO116
141241;GÂRBOU;457150;31;141232;22;3;3;6;33;3352362310521;RO116
141250;BEZDED;457151;31;141232;23;3;3;6;33;3352362710424;RO116
141269;CĂLACEA;457152;31;141232;23;3;3;6;33;3352362710447;RO116
141278;CERNUC;457153;31;141232;23;3;3;6;33;3352362710454;RO116
141287;FABRICA;457154;31;141232;23;3;3;6;33;3352362710503;RO116
141296;POPTELEAC;457156;31;141232;23;3;3;6;33;3352362710599;RO116
141303;SOLOMON;457157;31;141232;23;3;3;6;33;3352362710634;RO116
141312;HALMĂȘD;0;31;314;3;2;3;6;33;3352363000000;RO116
141321;HALMĂȘD;457160;31;141312;22;3;3;6;33;3352363310528;RO116
141330;ALEUȘ;457161;31;141312;23;3;3;6;33;3352363710407;RO116
141349;CERIȘA;457162;31;141312;23;3;3;6;33;3352363710453;RO116
141358;DRIGHIU;457163;31;141312;23;3;3;6;33;3352363710501;RO116
141367;FUFEZ;457164;31;141312;23;3;3;6;33;3352363710516;RO116
141376;HERECLEAN;0;31;314;3;2;3;6;33;3352364000000;RO116
141385;HERECLEAN;457165;31;141376;22;3;3;6;33;3352364310530;RO116
141394;BADON;457166;31;141376;23;3;3;6;33;3352364710411;RO116
141401;BOCȘIȚA;457167;31;141376;23;3;3;6;33;3352364710431;RO116
141410;DIOȘOD;457168;31;141376;23;3;3;6;33;3352364710492;RO116
141429;GURUSLĂU;457169;31;141376;23;3;3;6;33;3352364710527;RO116
141438;PANIC;457171;31;141376;23;3;3;6;33;3352364710579;RO116
141447;HIDA;0;31;314;3;2;3;6;33;3352365000000;RO116
141456;HIDA;457175;31;141447;22;3;3;6;33;3352365310531;RO116
141465;BAICA;457176;31;141447;23;3;3;6;33;3352365710412;RO116
141474;MILUANI;457177;31;141447;23;3;3;6;33;3352365710566;RO116
141483;PĂDURIȘ;457178;31;141447;23;3;3;6;33;3352365710581;RO116
141492;RACÂȘ;457179;31;141447;23;3;3;6;33;3352365710607;RO116
141508;SÂNPETRU ALMAȘULUI;457181;31;141447;23;3;3;6;33;3352365710628;RO116
141517;STUPINI;457182;31;141447;23;3;3;6;33;3352365710642;RO116
141526;TRESTIA;457183;31;141447;23;3;3;6;33;3352365710661;RO116
141535;HOROATU CRASNEI;0;31;314;3;2;3;6;33;3352366000000;RO116
141544;HOROATU CRASNEI;457185;31;141535;22;3;3;6;33;3352366310533;RO116
141553;HUREZ;457186;31;141535;23;3;3;6;33;3352366710534;RO116
141562;STÂRCIU;457187;31;141535;23;3;3;6;33;3352366710640;RO116
141571;ȘEREDEIU;457188;31;141535;23;3;3;6;33;3352366710649;RO116
141580;ILEANDA;0;31;314;3;2;3;6;33;3352367000000;RO116
141599;ILEANDA;457190;31;141580;22;3;3;6;33;3352367310539;RO116
141615;BÂRSĂUȚA;457191;31;141580;23;3;3;6;33;3352367710421;RO116
141606;BIZUȘA-BĂI;457192;31;141580;23;3;3;6;33;3352367710428;RO116
141624;DĂBÂCENI;457193;31;141580;23;3;3;6;33;3352367710488;RO116
141633;DOLHENI;457194;31;141580;23;3;3;6;33;3352367710497;RO116
141642;LUMINIȘU;457196;31;141580;23;3;3;6;33;3352367710552;RO116
141651;MĂLENI;457197;31;141580;23;3;3;6;33;3352367710561;RO116
141660;NEGRENI;457198;31;141580;23;3;3;6;33;3352367710576;RO116
141679;PERII VADULUI;457199;31;141580;23;3;3;6;33;3352367710586;RO116
141688;PODIȘU;457201;31;141580;23;3;3;6;33;3352367710593;RO116
141697;RĂSTOCI;457202;31;141580;23;3;3;6;33;3352367710610;RO116
141704;ROGNA;457203;31;141580;23;3;3;6;33;3352367710615;RO116
141713;ȘASA;457204;31;141580;23;3;3;6;33;3352367710647;RO116
141722;IP;0;31;314;3;2;3;6;33;3352368000000;RO116
141731;IP;457210;31;141722;22;3;3;6;33;3352368310542;RO116
141740;COSNICIU DE JOS;457211;31;141722;23;3;3;6;33;3352368710472;RO116
141759;COSNICIU DE SUS;457212;31;141722;23;3;3;6;33;3352368710473;RO116
141768;ZĂUAN;457213;31;141722;23;3;3;6;33;3352368710690;RO116
141777;ZĂUAN-BĂI;457214;31;141722;23;3;3;6;33;3352368710691;RO116
141786;LETCA;0;31;314;3;2;3;6;33;3352369000000;RO116
141795;LETCA;457215;31;141786;22;3;3;6;33;3352369310549;RO116
141802;CIULA;457216;31;141786;23;3;3;6;33;3352369710465;RO116
141811;COZLA;457217;31;141786;23;3;3;6;33;3352369710475;RO116
141820;CUCIULAT;457218;31;141786;23;3;3;6;33;3352369710485;RO116
141839;LEMNIU;457219;31;141786;23;3;3;6;33;3352369710547;RO116
141848;PURCĂREȚ;457221;31;141786;23;3;3;6;33;3352369710605;RO116
141857;ȘOIMUȘENI;457222;31;141786;23;3;3;6;33;3352369710653;RO116
141866;TOPLIȚA;457223;31;141786;23;3;3;6;33;3352369710659;RO116
141875;VĂLIȘOARA;457224;31;141786;23;3;3;6;33;3352369710681;RO116
141884;LOZNA;0;31;314;3;2;3;6;33;3352370000000;RO116
141893;LOZNA;457225;31;141884;22;3;3;6;33;3352370310551;RO116
141900;CORMENIȘ;457226;31;141884;23;3;3;6;33;3352370710471;RO116
141919;PRELUCI;457227;31;141884;23;3;3;6;33;3352370710601;RO116
141928;VALEA LEȘULUI;457228;31;141884;23;3;3;6;33;3352370710674;RO116
141937;VALEA LOZNEI;457229;31;141884;23;3;3;6;33;3352370710675;RO116
141946;MARCA;0;31;314;3;2;3;6;33;3352371000000;RO116
141955;MARCA;457230;31;141946;22;3;3;6;33;3352371310555;RO116
141964;LEȘMIR;457231;31;141946;23;3;3;6;33;3352371710548;RO116
141973;MARCA-HUTA;457232;31;141946;23;3;3;6;33;3352371710556;RO116
141982;PORȚ;457233;31;141946;23;3;3;6;33;3352371710600;RO116
141991;ȘUMAL;457234;31;141946;23;3;3;6;33;3352371710654;RO116
142006;MĂERIȘTE;0;31;314;3;2;3;6;33;3352372000000;RO116
142015;MĂERIȘTE;457235;31;142006;22;3;3;6;33;3352372310558;RO116
142024;CRIȘTELEC;457236;31;142006;23;3;3;6;33;3352372710482;RO116
142033;DOH;457237;31;142006;23;3;3;6;33;3352372710496;RO116
142042;GIURTELECU ȘIMLEULUI;457238;31;142006;23;3;3;6;33;3352372710523;RO116
142051;MĂLĂDIA;457239;31;142006;23;3;3;6;33;3352372710560;RO116
142060;UILEACU ȘIMLEULUI;457241;31;142006;23;3;3;6;33;3352372710668;RO116
142079;MESEȘENII DE JOS;0;31;314;3;2;3;6;33;3352373000000;RO116
142088;MESEȘENII DE JOS;457245;31;142079;22;3;3;6;33;3352373310562;RO116
142097;AGHIREȘ;457246;31;142079;23;3;3;6;33;3352373710405;RO116
142104;FETINDIA;457247;31;142079;23;3;3;6;33;3352373710508;RO116
142113;MESEȘENII DE SUS;457248;31;142079;23;3;3;6;33;3352373710563;RO116
142122;MIRȘID;0;31;314;3;2;3;6;33;3352374000000;RO116
142131;MIRȘID;457250;31;142122;22;3;3;6;33;3352374310568;RO116
142140;FIRMINIȘ;457251;31;142122;23;3;3;6;33;3352374710512;RO116
142159;MOIGRAD-POROLISSUM;457252;31;142122;23;3;3;6;33;3352374710570;RO116
142168;POPENI;457253;31;142122;23;3;3;6;33;3352374710598;RO116
142177;NĂPRADEA;0;31;314;3;2;3;6;33;3352376000000;RO116
142186;NĂPRADEA;457255;31;142177;22;3;3;6;33;3352376310575;RO116
142195;CHEUD;457256;31;142177;23;3;3;6;33;3352376710458;RO116
142202;SOMEȘ-GURUSLĂU;457257;31;142177;23;3;3;6;33;3352376710636;RO116
142211;TRANIȘ;457258;31;142177;23;3;3;6;33;3352376710660;RO116
142220;VĂDURELE;457259;31;142177;23;3;3;6;33;3352376710679;RO116
142239;NUȘFALĂU;0;31;314;3;2;3;6;33;3352377000000;RO116
142248;NUȘFALĂU;457260;31;142239;22;3;3;6;33;3352377310578;RO116
142257;BILGHEZ;457261;31;142239;23;3;3;6;33;3352377710426;RO116
142284;PERICEI;0;31;314;3;2;3;6;33;3352381000000;RO116
142293;PERICEI;457265;31;142284;22;3;3;6;33;3352381310584;RO116
142300;BĂDĂCIN;457266;31;142284;23;3;3;6;33;3352381710416;RO116
142319;PERICEIU MIC;457267;31;142284;23;3;3;6;33;3352381710585;RO116
142328;SICI;457268;31;142284;23;3;3;6;33;3352381710632;RO116
142337;PLOPIȘ;0;31;314;3;2;3;6;33;3352382000000;RO116
142346;PLOPIȘ;457270;31;142337;22;3;3;6;33;3352382310591;RO116
142355;FĂGETU;457271;31;142337;23;3;3;6;33;3352382710504;RO116
142364;IAZ;457272;31;142337;23;3;3;6;33;3352382710538;RO116
142373;POIANA BLENCHII;0;31;314;3;2;3;6;33;3352383000000;RO116
142382;POIANA BLENCHII;457275;31;142373;22;3;3;6;33;3352383310594;RO116
142391;FĂLCUȘA;457276;31;142373;23;3;3;6;33;3352383710505;RO116
142408;GOSTILA;457277;31;142373;23;3;3;6;33;3352383710525;RO116
142417;MĂGURA;457278;31;142373;23;3;3;6;33;3352383710559;RO116
142426;ROMÂNAȘI;0;31;314;3;2;3;6;33;3352384000000;RO116
142435;ROMÂNAȘI;457280;31;142426;22;3;3;6;33;3352384310616;RO116
142444;CHICHIȘA;457281;31;142426;23;3;3;6;33;3352384710459;RO116
142453;CIUMĂRNA;457282;31;142426;23;3;3;6;33;3352384710466;RO116
142462;PĂUȘA;457283;31;142426;23;3;3;6;33;3352384710582;RO116
142471;POARTA SĂLAJULUI;457284;31;142426;23;3;3;6;33;3352384710592;RO116
142480;ROMITA;457286;31;142426;23;3;3;6;33;3352384710617;RO116
142499;RUS;0;31;314;3;2;3;6;33;3352385000000;RO116
142505;RUS;457290;31;142499;22;3;3;6;33;3352385310620;RO116
142514;BUZAȘ;457291;31;142499;23;3;3;6;33;3352385710444;RO116
142523;FÂNTÂNELE-RUS;457292;31;142499;23;3;3;6;33;3352385710507;RO116
142550;SĂLĂȚIG;0;31;314;3;2;3;6;33;3352386000000;RO116
142569;SĂLĂȚIG;457295;31;142550;22;3;3;6;33;3352386310622;RO116
142578;BULGARI;457296;31;142550;23;3;3;6;33;3352386710443;RO116
142587;DEJA;457297;31;142550;23;3;3;6;33;3352386710489;RO116
142596;MINEU;457298;31;142550;23;3;3;6;33;3352386710567;RO116
142603;NOȚIG;457299;31;142550;23;3;3;6;33;3352386710577;RO116
142612;SÂG;0;31;314;3;2;3;6;33;3352387000000;RO116
142621;SÂG;457300;31;142612;22;3;3;6;33;3352387310623;RO116
142630;FIZEȘ;457301;31;142612;23;3;3;6;33;3352387710513;RO116
142649;MAL;457302;31;142612;23;3;3;6;33;3352387710554;RO116
142658;SÂRBI;457303;31;142612;23;3;3;6;33;3352387710630;RO116
142667;TUSA;457304;31;142612;23;3;3;6;33;3352387710664;RO116
142676;SÂNMIHAIU ALMAȘULUI;0;31;314;3;2;3;6;33;3352388000000;RO116
142685;SÂNMIHAIU ALMAȘULUI;457305;31;142676;22;3;3;6;33;3352388310627;RO116
142694;BERCEA;457306;31;142676;23;3;3;6;33;3352388710423;RO116
142701;SÂNTĂ MĂRIA;457307;31;142676;23;3;3;6;33;3352388710629;RO116
142710;SOMEȘ-ODORHEI;0;31;314;3;2;3;6;33;3352389000000;RO116
142729;SOMEȘ-ODORHEI;457310;31;142710;22;3;3;6;33;3352389310637;RO116
142738;BÂRSA;457311;31;142710;23;3;3;6;33;3352389710419;RO116
142747;DOMNIN;457312;31;142710;23;3;3;6;33;3352389710499;RO116
142756;INĂU;457313;31;142710;23;3;3;6;33;3352389710541;RO116
142765;ȘOIMUȘ;457314;31;142710;23;3;3;6;33;3352389710652;RO116
142774;SURDUC;0;31;314;3;2;3;6;33;3352390000000;RO116
142783;SURDUC;457315;31;142774;22;3;3;6;33;3352390310644;RO116
142792;BRÂGLEZ;457316;31;142774;23;3;3;6;33;3352390710439;RO116
142809;CRISTOLȚEL;457317;31;142774;23;3;3;6;33;3352390710479;RO116
142818;SOLONA;457318;31;142774;23;3;3;6;33;3352390710635;RO116
142827;TEȘTIOARA;457319;31;142774;23;3;3;6;33;3352390710656;RO116
142836;TIHĂU;457321;31;142774;23;3;3;6;33;3352390710658;RO116
142845;TURBUȚA;457322;31;142774;23;3;3;6;33;3352390710663;RO116
142854;ȘAMȘUD;0;31;314;3;2;3;6;33;3352391000000;RO116
142863;ȘAMȘUD;457325;31;142854;22;3;3;6;33;3352391310646;RO116
142872;VALEA POMILOR;457326;31;142854;23;3;3;6;33;3352391710677;RO116
142881;ȘĂRMĂȘAG;0;31;314;3;2;3;6;33;3352392000000;RO116
142890;ȘĂRMĂȘAG;457330;31;142881;22;3;3;6;33;3352392310648;RO116
142907;ILIȘUA;457331;31;142881;23;3;3;6;33;3352392710540;RO116
142916;LOMPIRT;457332;31;142881;23;3;3;6;33;3352392710550;RO116
142925;MOIAD;457333;31;142881;23;3;3;6;33;3352392710569;RO116
142934;POIANA MĂGURA;457334;31;142881;23;3;3;6;33;3352392710595;RO116
142943;ȚĂRMURE;457336;31;142881;23;3;3;6;33;3352392710665;RO116
179695;ȘIMIȘNA;0;31;314;3;2;3;6;33;3352393000000;RO116
142541;ȘIMIȘNA;457294;31;179695;22;3;3;6;33;3352393310650;RO116
142532;HĂȘMAȘ;457293;31;179695;23;3;3;6;33;3352393710529;RO116
179631;TREZNEA;0;31;314;3;2;3;6;33;3352394000000;RO116
139973;TREZNEA;457340;31;179631;22;3;3;6;33;3352394310662;RO116
139955;BOZNA;457341;31;179631;23;3;3;6;33;3352394710438;RO116
142952;VALCĂU DE JOS;0;31;314;3;2;3;6;33;3352395000000;RO116
142961;VALCĂU DE JOS;457345;31;142952;22;3;3;6;33;3352395310670;RO116
142970;LAZURI;457346;31;142952;23;3;3;6;33;3352395710546;RO116
142989;PREOTEASA;457347;31;142952;23;3;3;6;33;3352395710602;RO116
142998;RATOVEI;457348;31;142952;23;3;3;6;33;3352395710609;RO116
143003;SUB CETATE;457349;31;142952;23;3;3;6;33;3352395710643;RO116
143012;VALCĂU DE SUS;457351;31;142952;23;3;3;6;33;3352395710671;RO116
143021;VÂRȘOLȚ;0;31;314;3;2;3;6;33;3352396000000;RO116
143030;VÂRȘOLȚ;457355;31;143021;22;3;3;6;33;3352396310682;RO116
143049;RECEA;457356;31;143021;23;3;3;6;33;3352396710613;RO116
143058;RECEA MICĂ;457357;31;143021;23;3;3;6;33;3352396710614;RO116
143067;ZALHA;0;31;314;3;2;3;6;33;3352397000000;RO116
143076;ZALHA;457360;31;143067;22;3;3;6;33;3352397310688;RO116
143085;CEACA;457361;31;143067;23;3;3;6;33;3352397710450;RO116
143094;CIURENI;457362;31;143067;23;3;3;6;33;3352397710467;RO116
143101;VALEA CIURENILOR;457363;31;143067;23;3;3;6;33;3352397710672;RO116
143110;VALEA HRANEI;457364;31;143067;23;3;3;6;33;3352397710673;RO116
143129;VALEA LUNGĂ;457366;31;143067;23;3;3;6;33;3352397710676;RO116
143138;VÂRTEȘCA;457367;31;143067;23;3;3;6;33;3352397710683;RO116
143147;ZIMBOR;0;31;314;3;2;3;6;33;3352398000000;RO116
143156;ZIMBOR;457370;31;143147;22;3;3;6;33;3352398310692;RO116
143165;CHENDREMAL;457371;31;143147;23;3;3;6;33;3352398710457;RO116
143174;DOLU;457372;31;143147;23;3;3;6;33;3352398710498;RO116
143192;SÂNCRAIU ALMAȘULUI;457373;31;143147;23;3;3;6;33;3352398710624;RO116
143183;SUTORU;457374;31;143147;23;3;3;6;33;3352398710645;RO116
323;JUDEȚUL SIBIU;0;32;1;40;1;0;7;34;3400000000000;RO126
143450;MUNICIPIUL SIBIU;0;32;323;1;2;1;7;34;3412431000000;RO126
143469;SIBIU;550200;32;143450;9;3;1;7;34;3412431110844;RO126
143478;PĂLTINIȘ;550001;32;143450;10;3;1;7;34;3412431510806;RO126
143619;MUNICIPIUL MEDIAȘ;0;32;323;4;2;1;7;34;3422430000000;RO126
143628;MEDIAȘ;551002;32;143619;9;3;1;7;34;3422430110782;RO126
143637;IGHIȘU NOU;551001;32;143619;11;3;1;7;34;3422430510768;RO126
143682;ORAȘ AGNITA;0;32;323;2;2;1;7;34;3432433000000;RO126
143691;AGNITA;555100;32;143682;17;3;1;7;34;3432433210695;RO126
143708;COVEȘ;555101;32;143682;18;3;1;7;34;3432433610741;RO126
143717;RUJA;555102;32;143682;18;3;1;7;34;3432433610829;RO126
144054;ORAȘ AVRIG;0;32;323;2;2;1;7;34;3432434000000;RO126
144063;AVRIG;555200;32;144054;17;3;1;7;34;3432434210709;RO126
144072;BRADU;555201;32;144054;19;3;1;7;34;3432434610720;RO126
144081;GLÂMBOACA;555202;32;144054;19;3;1;7;34;3432434610760;RO126
144090;MÂRȘA;555250;32;144054;19;3;1;7;34;3432434610781;RO126
144107;SĂCĂDATE;555203;32;144054;19;3;1;7;34;3432434610833;RO126
143735;ORAȘ CISNĂDIE;0;32;323;2;2;1;7;34;3432435000000;RO126
143744;CISNĂDIE;555300;32;143735;17;3;1;7;34;3432435210733;RO126
143753;CISNĂDIOARA;555301;32;143735;18;3;1;7;34;3432435610734;RO126
143771;ORAȘ COPȘA MICĂ;0;32;323;2;2;1;7;34;3432436000000;RO126
143780;COPȘA MICĂ;555400;32;143771;17;3;1;7;34;3432436210739;RO126
143806;ORAȘ DUMBRĂVENI;0;32;323;2;2;1;7;34;3432437000000;RO126
143815;DUMBRĂVENI;555500;32;143806;17;3;1;7;34;3432437210749;RO126
143824;ERNEA;555501;32;143806;18;3;1;7;34;3432437610751;RO126
143833;ȘAROȘ PE TÂRNAVE;555502;32;143806;18;3;1;7;34;3432437610849;RO126
144928;ORAȘ MIERCUREA SIBIULUI;0;32;323;2;2;1;7;34;3432438000000;RO126
144937;MIERCUREA SIBIULUI;557150;32;144928;17;3;1;7;34;3432438210786;RO126
144946;APOLDU DE SUS;557151;32;144928;19;3;1;7;34;3432438610703;RO126
144955;DOBÂRCA;557152;32;144928;19;3;1;7;34;3432438610748;RO126
143851;ORAȘ OCNA SIBIULUI;0;32;323;2;2;1;7;34;3432439000000;RO126
143860;OCNA SIBIULUI;555600;32;143851;17;3;1;7;34;3432439210802;RO126
143879;TOPÂRCEA;555601;32;143851;19;3;1;7;34;3432439610863;RO126
145499;ORAȘ SĂLIȘTE;0;32;323;2;2;1;7;34;3432440000000;RO126
145505;SĂLIȘTE;557225;32;145499;17;3;1;7;34;3432440210836;RO126
145514;ACILIU;557226;32;145499;18;3;1;7;34;3432440610693;RO126
145523;AMNAȘ;557227;32;145499;18;3;1;7;34;3432440610701;RO126
145532;CRINȚ;557228;32;145499;18;3;1;7;34;3432440610742;RO126
145550;FÂNTÂNELE;557229;32;145499;18;3;1;7;34;3432440610752;RO126
145541;GALEȘ;557231;32;145499;18;3;1;7;34;3432440610755;RO126
145569;MAG;557232;32;145499;18;3;1;7;34;3432440610777;RO126
145578;SĂCEL;557233;32;145499;18;3;1;7;34;3432440610834;RO126
145587;SIBIEL;557234;32;145499;18;3;1;7;34;3432440610843;RO126
145596;VALE;557236;32;145499;18;3;1;7;34;3432440610869;RO126
145827;ORAȘ TĂLMACIU;0;32;323;2;2;1;7;34;3432441000000;RO126
145836;TĂLMACIU;555700;32;145827;17;3;1;7;34;3432441210859;RO126
145854;COLONIA TĂLMACIU;555702;32;145827;19;3;1;7;34;3432441610735;RO126
145890;TĂLMĂCEL;555706;32;145827;19;3;1;7;34;3432441610860;RO126
146012;ALMA;0;32;323;3;2;3;7;34;3452399000000;RO126
144018;ALMA;557021;32;146012;22;3;3;7;34;3452399310698;RO126
144036;GIACĂȘ;557023;32;146012;23;3;3;7;34;3452399710759;RO126
144045;ȘMIG;557024;32;146012;23;3;3;7;34;3452399710853;RO126
143888;ALȚINA;0;32;323;3;2;3;7;34;3452400000000;RO126
143897;ALȚINA;557005;32;143888;22;3;3;7;34;3452400310700;RO126
143904;BENEȘTI;557006;32;143888;23;3;3;7;34;3452400710713;RO126
143913;GHIJASA DE SUS;557007;32;143888;23;3;3;7;34;3452400710758;RO126
143922;APOLDU DE JOS;0;32;323;3;2;3;7;34;3452401000000;RO126
143931;APOLDU DE JOS;557010;32;143922;22;3;3;7;34;3452401310702;RO126
143940;SÂNGĂTIN;557011;32;143922;23;3;3;7;34;3452401710839;RO126
143959;ARPAȘU DE JOS;0;32;323;3;2;3;7;34;3452402000000;RO126
143968;ARPAȘU DE JOS;557015;32;143959;22;3;3;7;34;3452402310706;RO126
